"MS_SubClass","MS_Zoning","Lot_Area","Street","Alley","Lot_Shape","Land_Contour","Utilities","Lot_Config","Land_Slope","Neighborhood","Condition_1","Condition_2","Bldg_Type","House_Style","Overall_Qual","Overall_Cond","Year_Built","Year_Remod/Add","Roof_Style","Roof_Matl","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Qual","Exter_Cond","Foundation","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_Type_2","Total_Bsmt_SF","Heating","Heating_QC","Central_Air","Electrical","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","Kitchen_Qual","Functional","Fireplaces","Fireplace_Qu","Garage_Type","Garage_Finish","Garage_Cars","Garage_Area","Garage_Qual","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","3Ssn_Porch","Screen_Porch","Pool_Area","Pool_QC","Fence","Misc_Feature","Misc_Val","Mo_Sold","Yr_Sold","Sale_Type","Sale_Condition","SalePrice","Has_Basement","Has_Garage","Has_Fireplace","Has_Pool","Has_Fence","Has_Alley","Has_MasVnr"
"120","RL",4671,"Pave","NA",3,"HLS",4,"Inside",3,"StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1988,1989,"Gable","CompShg","HdBoard","HdBoard","None",0,4,3,"PConc",4,3,2,6,1,1228,"GasA",4,"Y",5,1228,1,0,2,0,2,1,4,8,1,4,"Attchd",3,2,472,3,3,3,168,120,0,0,0,0,0,0,"NA",0,10,2008,"WD","Normal",189000,1,1,1,0,0,0,0
"070","RM",6406,"Pave","Grvl",4,"Lvl",4,"Inside",3,"OldTown","Norm","Norm","1Fam","2Story",5,6,1939,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",3,3,1,5,1,690,"GasA",3,"Y",3,1558,0,0,1,1,3,1,3,8,1,4,"Detchd",1,2,400,3,3,3,0,36,0,0,182,0,0,3,"NA",0,10,2009,"WD","Normal",150000,1,1,1,0,1,1,0
"190","RM",5600,"Pave","NA",4,"Lvl",4,"Inside",3,"IDOTRR","Norm","Norm","2fmCon","2Story",4,5,1930,1950,"Hip","CompShg","VinylSd","Wd Shng","None",0,2,2,"Slab",0,0,0,0,0,0,"GasA",2,"N",5,1092,0,0,2,0,3,2,2,5,0,0,"NA",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Othr",3500,7,2010,"WD","Normal",55000,0,0,0,0,0,0,0
"090","RL",12900,"Pave","NA",4,"Lvl",4,"Inside",3,"Sawyer","Feedr","Norm","Duplex","SFoyer",4,4,1969,1969,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",4,3,3,6,1,1198,"GasA",3,"Y",5,1258,2,0,0,2,0,2,3,8,0,0,"CarPort",1,2,400,2,3,3,120,0,0,0,0,0,0,0,"NA",0,1,2008,"WD","Alloca",108959,1,1,0,0,0,0,0
"020","RL",53227,"Pave","NA",3,"Low",4,"CulDSac",2,"ClearCr","Norm","Norm","1Fam","1Story",4,6,1954,1994,"Flat","Tar&Grv","Plywood","Plywood","None",0,3,3,"CBlock",4,3,4,4,1,1364,"GasA",5,"Y",5,1663,1,0,1,0,2,1,4,7,2,4,"Attchd",3,2,529,3,3,3,224,137,0,0,0,0,0,0,"NA",0,3,2008,"WD","Normal",256000,1,1,1,0,0,0,0
"060","RL",13450,"Pave","NA",3,"Lvl",4,"Corner",3,"CollgCr","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,1,6,1,916,"GasA",5,"Y",5,1861,1,0,2,1,3,1,4,8,0,0,"BuiltIn",2,2,492,3,3,3,146,91,0,0,0,0,0,0,"NA",0,6,2006,"WD","Normal",2e+05,1,1,0,0,0,0,0
"060","RL",10304,"Pave","NA",3,"Lvl",4,"CulDSac",3,"NWAmes","PosN","Norm","1Fam","2Story",5,7,1976,1976,"Gable","CompShg","Plywood","Plywood","BrkFace",44,3,4,"CBlock",3,3,1,5,1,780,"GasA",5,"Y",5,1868,1,0,2,1,4,1,4,8,1,3,"Attchd",1,2,484,3,3,3,448,96,0,0,0,0,0,0,"NA",0,10,2009,"WD","Normal",197500,1,1,1,0,0,0,1
"020","RL",7440,"Pave","NA",4,"Lvl",4,"Inside",3,"Edwards","Norm","Norm","1Fam","1Story",5,6,1954,1954,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",4,3,1,4,1,1089,"GasW",3,"Y",5,1089,1,0,1,0,3,1,3,8,1,4,"Detchd",2,1,252,3,3,2,328,0,0,0,0,0,0,3,"NA",0,9,2009,"WD","Normal",125000,1,1,1,0,1,0,0
"120","RL",14963,"Pave","NA",2,"Lvl",4,"Inside",3,"Veenker","Norm","Norm","TwnhsE","1Story",8,5,1996,1996,"Gable","CompShg","BrkFace","BrkFace","None",0,4,3,"PConc",4,3,1,6,1,1260,"GasA",5,"Y",5,1288,1,0,1,1,1,1,5,8,2,4,"Attchd",3,2,500,3,3,3,120,30,0,0,224,0,0,0,"NA",0,12,2008,"WD","Normal",245500,1,1,1,0,0,0,0
"020","RL",10721,"Pave","NA",3,"Lvl",4,"Inside",3,"NAmes","Norm","Norm","1Fam","1Story",6,6,1959,1959,"Hip","CompShg","HdBoard","HdBoard","Stone",243,4,3,"CBlock",3,3,1,1,1,1252,"GasA",5,"Y",5,1252,0,0,1,0,3,1,4,8,0,0,"Detchd",1,2,528,3,3,3,0,39,0,0,0,0,0,0,"NA",0,10,2008,"WD","Normal",142000,1,1,0,0,0,0,1
"050","RL",11500,"Pave","NA",3,"Lvl",4,"Inside",3,"Crawfor","Norm","Norm","1Fam","1.5Fin",7,7,1936,1987,"Gable","CompShg","BrkFace","BrkFace","None",0,4,3,"CBlock",4,3,1,3,1,1017,"GasA",4,"Y",5,2057,0,0,1,1,3,1,4,8,1,4,"Attchd",3,1,180,2,3,3,0,0,0,0,322,0,0,0,"NA",0,6,2006,"WD","Normal",250000,1,1,1,0,0,0,0
"020","RL",10114,"Pave","NA",4,"Lvl",4,"Inside",3,"Mitchel","Norm","Norm","1Fam","1Story",5,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",5,3,3,1,1,1430,"GasA",5,"Y",5,1430,0,0,2,0,3,1,4,8,0,0,"Attchd",2,2,624,3,3,3,0,0,0,0,0,0,0,0,"NA",0,3,2010,"WD","Normal",173500,1,1,0,0,0,0,0
"090","RL",9350,"Pave","NA",4,"Lvl",4,"Inside",3,"Edwards","Norm","Norm","Duplex","SFoyer",5,5,1975,1975,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"PConc",4,3,3,6,1,864,"GasA",2,"N",5,864,1,0,1,0,2,1,3,8,0,0,"NA",0,0,0,0,0,3,0,0,0,0,0,0,0,0,"NA",0,4,2008,"WD","Normal",99600,1,0,0,0,0,0,0
"120","RM",4224,"Pave","NA",4,"Lvl",4,"Inside",3,"MeadowV","Norm","Norm","TwnhsE","1Story",5,5,1976,1976,"Gable","CompShg","CemntBd","CmentBd","None",0,3,3,"PConc",4,3,1,5,1,1142,"GasA",3,"Y",5,1142,1,0,1,1,3,1,3,8,1,1,"Attchd",3,2,528,3,3,3,536,90,0,0,0,0,0,3,"NA",0,8,2007,"WD","Normal",134000,1,1,1,0,1,0,0
"060","RL",15896,"Pave","NA",2,"Lvl",4,"CulDSac",3,"Gilbert","RRNn","Norm","1Fam","2Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",210,4,3,"PConc",4,3,1,5,1,1177,"GasA",5,"Y",5,2312,1,0,2,1,4,1,4,8,1,3,"BuiltIn",3,3,658,3,3,3,298,0,0,0,0,0,0,0,"NA",0,5,2009,"WD","Normal",245000,1,1,1,0,0,0,1
"050","RM",6000,"Pave","NA",4,"Lvl",4,"Inside",3,"BrkSide","Norm","Norm","1Fam","1.5Fin",4,6,1936,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"BrkTil",3,3,1,4,1,672,"GasA",3,"Y",5,1324,0,0,1,0,3,1,3,8,0,0,"Detchd",1,1,240,3,3,3,0,0,0,0,0,0,0,0,"NA",0,7,2009,"WD","Normal",128000,1,1,0,0,0,0,0
"190","RL",10382,"Pave","NA",4,"Lvl",4,"Inside",3,"NAmes","Norm","Norm","2fmCon","SLvl",6,5,1958,1958,"Hip","CompShg","HdBoard","HdBoard","BrkFace",105,3,2,"CBlock",3,3,4,5,1,588,"GasA",3,"Y",5,1095,1,0,1,0,2,1,3,8,0,0,"Attchd",2,1,264,3,3,3,0,0,0,0,0,0,0,0,"NA",0,3,2006,"ConLD","Normal",140000,1,1,0,0,0,0,1
"050","RL",159000,"Pave","NA",2,"Low",4,"CulDSac",1,"ClearCr","Norm","Norm","1Fam","1.5Fin",6,7,1958,2006,"Gable","CompShg","Wd Sdng","HdBoard","BrkCmn",472,4,3,"CBlock",4,3,4,3,1,1444,"GasA",4,"Y",5,2144,0,1,2,0,4,1,4,8,2,3,"Attchd",3,2,389,3,3,3,0,98,0,0,0,0,0,0,"Shed",500,6,2007,"WD","Normal",277000,1,1,1,0,0,0,1
"120","RL",7132,"Pave","NA",3,"Lvl",4,"Inside",3,"NridgHt","Norm","Norm","TwnhsE","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",178,4,3,"PConc",4,3,2,6,1,1370,"GasA",5,"Y",5,1370,0,0,2,0,2,1,4,8,1,4,"Attchd",2,2,484,3,3,3,120,49,0,0,0,0,0,0,"NA",0,4,2010,"WD","Normal",205000,1,1,1,0,0,0,1
"050","RL",12099,"Pave","NA",3,"Lvl",4,"Inside",3,"NAmes","Norm","Norm","1Fam","1.5Fin",5,6,1953,2004,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",3,2,1,2,1,1216,"GasA",5,"Y",5,1728,1,0,1,0,3,1,3,8,1,4,"Attchd",1,1,371,3,3,3,200,0,0,0,0,0,0,2,"NA",0,6,2007,"WD","Normal",156000,1,1,1,0,1,0,0
"050","RL",10544,"Pave","NA",3,"Lvl",4,"Inside",2,"Mitchel","Norm","Norm","1Fam","1.5Fin",5,5,1969,1969,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",3,3,3,4,1,864,"GasA",3,"Y",5,1479,0,0,2,0,5,1,3,8,0,0,"Attchd",3,1,275,3,3,3,287,0,280,0,0,0,0,0,"NA",0,4,2010,"WD","Normal",161000,1,1,0,0,0,0,0
"050","RL",8160,"Pave","NA",4,"Lvl",4,"Inside",3,"Edwards","Norm","Norm","1Fam","1.5Fin",5,6,1940,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"BrkTil",3,3,1,5,1,756,"GasA",2,"N",2,1134,1,0,1,1,3,1,3,8,0,0,"Detchd",1,1,240,3,3,2,0,0,0,0,0,0,0,0,"NA",0,4,2007,"WD","AdjLand",126000,1,1,0,0,0,0,0
"020","RL",12772,"Pave","NA",3,"Lvl",4,"CulDSac",3,"NAmes","Norm","Norm","1Fam","1Story",6,8,1960,1998,"Hip","CompShg","MetalSd","MetalSd","None",0,3,4,"CBlock",3,3,2,4,1,958,"GasA",3,"Y",5,958,0,0,1,0,2,1,3,8,0,0,"Attchd",2,1,301,3,3,3,0,0,0,0,0,0,0,0,"Gar2",15500,4,2007,"WD","Normal",151500,1,1,0,0,0,0,0
"020","RL",8724,"Pave","NA",4,"Lvl",4,"Inside",3,"Sawyer","Norm","Norm","1Fam","1Story",5,5,1968,1968,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"CBlock",4,3,1,4,1,894,"GasA",4,"Y",5,894,0,0,1,0,3,1,3,8,1,1,"Attchd",3,2,450,3,3,3,0,0,0,0,0,0,0,0,"NA",0,5,2007,"WD","Normal",129000,1,1,1,0,0,0,0
"060","RL",7861,"Pave","NA",3,"Lvl",4,"Inside",3,"Gilbert","Norm","Norm","1Fam","2Story",6,5,2002,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,1,6,1,783,"GasA",5,"Y",5,1509,1,0,2,1,3,1,4,8,1,4,"Attchd",3,2,393,3,3,3,100,75,0,0,0,0,0,0,"NA",0,6,2006,"WD","Normal",183200,1,1,1,0,0,0,0
"075","RM",6300,"Pave","Grvl",4,"Lvl",4,"Inside",3,"OldTown","Norm","Norm","1Fam","2.5Unf",6,6,1914,2001,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,3,3,"CBlock",3,3,1,1,1,742,"GasA",5,"Y",5,1484,0,0,2,0,3,1,3,8,1,4,"NA",0,0,0,0,0,3,0,291,134,0,0,0,0,0,"NA",0,6,2008,"WD","Normal",128000,1,0,1,0,0,1,0
"070","RM",7200,"Pave","NA",4,"Lvl",4,"Corner",3,"OldTown","Norm","Norm","1Fam","2Story",7,7,1920,1950,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",2,3,1,1,1,596,"GasA",5,"Y",5,1762,1,0,1,1,4,1,4,8,0,0,"Detchd",1,2,576,3,3,1,36,0,221,0,0,0,0,0,"NA",0,10,2006,"WD","Normal",157000,1,1,0,0,0,0,0
"180","RM",3675,"Pave","NA",4,"Lvl",4,"Inside",3,"Edwards","Norm","Norm","TwnhsE","SFoyer",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",82,3,3,"PConc",4,3,4,6,1,547,"GasA",4,"Y",5,1072,1,0,2,0,2,1,3,8,0,0,"Basment",3,2,525,3,3,3,0,44,0,0,0,0,0,0,"NA",0,6,2006,"New","Partial",140000,1,1,0,0,0,0,1
"060","RL",12774,"Pave","NA",4,"Lvl",4,"FR2",3,"SawyerW","Norm","Norm","1Fam","2Story",7,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",95,4,3,"PConc",4,3,3,1,1,835,"GasA",5,"Y",5,1663,0,0,2,1,3,1,4,8,0,0,"Attchd",2,2,478,3,3,3,168,68,0,0,0,0,0,0,"NA",0,7,2008,"WD","Normal",192500,1,1,0,0,0,0,1
"020","RL",11767,"Pave","NA",4,"Lvl",4,"Inside",3,"Edwards","Norm","Norm","1Fam","1Story",5,5,1956,1956,"Hip","CompShg","HdBoard","HdBoard","BrkFace",259,3,3,"CBlock",3,3,1,3,1,1150,"GasA",5,"Y",5,1560,0,0,1,0,2,1,3,7,1,3,"Attchd",1,1,313,3,3,3,0,0,0,0,0,0,0,0,"NA",0,5,2009,"WD","Normal",103500,1,1,1,0,0,0,1
"160","RL",2280,"Pave","NA",4,"Lvl",4,"FR2",3,"NPkVill","Norm","Norm","Twnhs","2Story",6,6,1975,1975,"Gable","CompShg","Plywood","Brk Cmn","None",0,3,3,"CBlock",3,3,1,5,1,855,"GasA",3,"Y",5,1456,0,0,2,1,3,1,4,8,1,3,"Attchd",1,2,440,3,3,3,173,0,0,0,0,0,0,0,"NA",0,6,2010,"WD","Normal",149900,1,1,1,0,0,0,0
"120","RL",6373,"Pave","NA",4,"Lvl",4,"Inside",3,"NridgHt","Norm","Norm","TwnhsE","1Story",9,5,2006,2006,"Hip","CompShg","MetalSd","MetalSd","BrkFace",572,5,3,"PConc",5,4,1,6,1,1666,"GasA",5,"Y",5,1666,1,0,2,0,2,1,4,8,1,4,"Attchd",2,2,575,3,3,3,228,75,0,0,0,0,0,0,"NA",0,6,2006,"New","Partial",310090,1,1,1,0,0,0,1
"060","RL",8462,"Pave","NA",3,"Lvl",4,"Inside",3,"SawyerW","Norm","Norm","1Fam","2Story",6,5,1994,1994,"Gable","CompShg","HdBoard","HdBoard","BrkFace",105,4,4,"PConc",4,4,1,6,1,928,"GasA",5,"Y",5,1721,0,1,2,1,3,1,4,8,0,0,"Attchd",2,2,471,3,3,3,300,87,0,0,0,0,0,0,"NA",0,7,2007,"WD","Normal",201000,1,1,0,0,0,0,1
"030","C (all)",3300,"Pave","NA",4,"Lvl",4,"Inside",3,"OldTown","Norm","Norm","1Fam","1Story",4,3,1910,1950,"Gable","CompShg","Stucco","Stucco","None",0,3,3,"BrkTil",3,3,1,1,1,624,"GasA",5,"Y",5,816,0,0,1,0,2,1,3,8,1,4,"NA",0,0,0,0,0,1,0,33,0,0,0,0,0,0,"NA",0,6,2009,"WD","Normal",58500,1,0,1,0,0,0,0
"070","RL",19950,"Pave","NA",4,"Lvl",4,"Corner",3,"Edwards","Norm","Norm","1Fam","2Story",6,7,1928,1950,"Gable","CompShg","WdShing","Plywood","None",0,3,3,"PConc",3,3,1,1,1,672,"GasA",5,"Y",5,2009,0,0,2,0,4,1,3,8,2,4,"2Types",1,3,795,3,3,2,0,42,0,0,180,0,0,0,"NA",0,12,2006,"WD","Normal",235000,1,1,1,0,0,0,0
"020","RL",9600,"Pave","NA",4,"Lvl",4,"Inside",3,"NWAmes","PosN","Norm","1Fam","1Story",8,5,1981,1981,"Hip","WdShngl","BrkFace","BrkFace","None",0,4,3,"PConc",4,3,1,5,1,2524,"GasA",3,"Y",5,2524,1,0,2,1,4,1,4,8,1,4,"Attchd",3,2,542,3,3,3,474,120,0,0,0,0,0,3,"NA",0,7,2009,"WD","Normal",278000,1,1,1,0,1,0,0
"090","RL",10899,"Pave","NA",3,"Lvl",4,"Inside",3,"NAmes","Norm","Norm","Duplex","1Story",4,5,1964,1964,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"Slab",0,0,0,0,0,0,"GasA",3,"N",5,1224,0,0,2,0,2,2,3,8,0,0,"CarPort",1,3,530,3,3,3,0,0,0,0,0,0,0,0,"NA",0,4,2007,"WD","Normal",103000,0,1,0,0,0,0,0
"080","RL",7750,"Pave","NA",4,"Lvl",4,"Inside",3,"Gilbert","Norm","Norm","1Fam","SLvl",8,5,2002,2002,"Hip","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,1,6,1,408,"GasA",5,"Y",5,1419,1,0,2,1,3,1,4,8,1,3,"BuiltIn",3,2,527,3,3,3,120,0,0,0,0,0,0,0,"NA",0,3,2009,"WD","Normal",184100,1,1,1,0,0,0,0
"060","RL",10628,"Pave","NA",3,"Lvl",4,"Corner",3,"SawyerW","Norm","Norm","1Fam","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,4,1,1,835,"GasA",5,"Y",5,1812,0,0,2,1,3,1,4,8,0,0,"BuiltIn",2,2,478,3,3,3,146,91,0,0,0,0,0,0,"NA",0,1,2009,"WD","Normal",193000,1,1,0,0,0,0,0
"050","RM",5830,"Pave","NA",4,"Lvl",4,"Corner",3,"BrkSide","Feedr","Feedr","1Fam","1.5Fin",5,6,1950,1997,"Gable","CompShg","MetalSd","MetalSd","None",0,3,4,"CBlock",3,3,1,3,1,988,"GasA",5,"Y",5,1612,0,0,1,1,3,1,3,8,0,0,"Detchd",1,1,363,3,3,3,0,0,0,0,0,0,0,3,"NA",0,3,2010,"WD","Normal",128500,1,1,0,0,1,0,0
"020","RL",10895,"Pave","NA",4,"Lvl",4,"Corner",3,"NAmes","Norm","Norm","1Fam","1Story",5,6,1955,1955,"Gable","CompShg","MetalSd","MetalSd","None",0,3,4,"CBlock",3,3,1,3,1,972,"GasA",3,"Y",5,972,0,0,1,0,3,1,3,8,0,0,"Attchd",1,1,305,3,3,3,0,0,205,0,0,0,0,2,"NA",0,6,2010,"WD","Normal",122500,1,1,0,0,1,0,0
"090","RL",7018,"Pave","NA",4,"Bnk",4,"Inside",3,"SawyerW","Norm","Norm","Duplex","1Story",5,5,1979,1979,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"Slab",0,0,0,0,0,0,"GasA",3,"Y",5,1535,0,0,2,0,4,2,3,8,0,0,"Attchd",1,2,400,3,3,3,0,0,0,0,0,0,0,0,"NA",0,6,2009,"WD","Alloca",118858,0,1,0,0,0,0,0
"120","RL",2529,"Pave","NA",4,"Lvl",4,"Inside",3,"NPkVill","Norm","Norm","Twnhs","1Story",7,6,1977,1977,"Gable","CompShg","Plywood","Brk Cmn","None",0,3,3,"CBlock",4,3,1,5,1,1055,"GasA",2,"Y",5,1055,0,0,2,0,2,1,3,8,0,0,"Attchd",1,2,440,3,3,3,0,38,0,0,0,0,0,0,"NA",0,9,2008,"WD","Normal",148500,1,1,0,0,0,0,0
"050","RL",9638,"Pave","NA",4,"Lvl",4,"Inside",3,"SWISU","Feedr","Norm","1Fam","1.5Fin",6,7,1919,1990,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,3,3,"PConc",3,3,1,1,1,804,"GasA",5,"Y",5,2447,0,0,2,0,4,1,4,6,1,4,"Detchd",1,1,336,3,3,3,272,0,42,0,116,0,0,0,"NA",0,3,2010,"WD","Normal",169000,1,1,1,0,0,0,0
"020","RL",10140,"Pave","NA",4,"Lvl",4,"Inside",3,"NWAmes","RRAn","Norm","1Fam","1Story",7,6,1967,1967,"Hip","CompShg","HdBoard","HdBoard","BrkFace",264,3,3,"CBlock",3,3,1,4,2,1334,"GasA",4,"Y",5,1334,1,0,2,0,3,1,3,8,0,0,"Attchd",2,2,477,3,3,3,0,20,35,0,264,0,0,0,"NA",0,4,2006,"WD","Normal",164500,1,1,0,0,0,0,1
"020","RL",8816,"Pave","NA",4,"Lvl",4,"Corner",3,"Sawyer","Feedr","Norm","1Fam","1Story",5,6,1963,1963,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",3,3,1,3,1,1121,"GasA",3,"Y",5,1121,1,0,1,0,3,1,3,8,0,0,"Detchd",1,2,480,3,3,3,0,80,0,0,0,0,0,3,"NA",0,6,2009,"WD","Normal",139000,1,1,0,0,1,0,0
"020","RL",6762,"Pave","NA",4,"Lvl",4,"Inside",3,"CollgCr","Norm","Norm","1Fam","1Story",7,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",108,4,3,"PConc",4,3,1,6,1,1208,"GasA",5,"Y",5,1208,1,0,2,0,2,1,4,8,0,0,"Attchd",2,2,628,3,3,3,105,54,0,0,0,0,0,0,"NA",0,9,2007,"New","Partial",195400,1,1,0,0,0,0,1
"020","RL",22002,"Pave","NA",4,"Lvl",4,"Corner",3,"NAmes","Norm","Norm","1Fam","1Story",6,7,1959,1991,"Gable","CompShg","MetalSd","MetalSd","BrkFace",136,3,4,"CBlock",3,3,2,5,1,1592,"GasA",4,"Y",5,1652,1,0,1,1,3,1,4,8,1,4,"Attchd",2,2,510,3,3,3,0,0,0,0,201,0,0,0,"NA",0,7,2007,"WD","Normal",2e+05,1,1,1,0,0,0,1
"020","RL",10206,"Pave","NA",4,"Lvl",4,"Inside",3,"Somerst","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",468,3,3,"PConc",4,3,1,6,1,1563,"GasA",5,"Y",5,1563,0,0,2,0,3,1,4,8,1,4,"Attchd",2,3,758,3,3,3,144,99,0,0,0,0,0,0,"NA",0,10,2008,"WD","Normal",245000,1,1,1,0,0,0,1
"180","RM",3675,"Pave","NA",4,"Lvl",4,"Inside",3,"Edwards","Norm","Norm","TwnhsE","SLvl",5,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",80,3,3,"PConc",4,3,4,6,1,547,"GasA",4,"Y",5,1072,1,0,1,0,2,1,3,8,0,0,"Basment",3,2,525,3,3,3,0,28,0,0,0,0,0,0,"NA",0,5,2006,"WD","Normal",145000,1,1,0,0,0,0,1
"060","RL",9900,"Pave","NA",4,"Low",4,"Inside",2,"NoRidge","Norm","Norm","1Fam","2Story",7,5,1993,1993,"Gable","CompShg","HdBoard","HdBoard","BrkFace",256,4,3,"PConc",4,3,4,6,1,1347,"GasA",5,"Y",5,2646,1,0,2,1,4,1,4,8,1,3,"Attchd",2,3,656,3,3,3,340,60,144,0,0,0,0,0,"NA",0,4,2009,"WD","Normal",260000,1,1,1,0,0,0,1
"070","RL",7588,"Pave","NA",4,"Lvl",4,"Inside",3,"Crawfor","Norm","Norm","1Fam","2Story",7,6,1920,1950,"Gable","CompShg","Stucco","Stucco","None",0,3,3,"BrkTil",2,3,1,2,1,793,"GasA",4,"Y",5,1802,0,0,1,1,4,1,3,8,1,4,"Detchd",1,1,216,2,3,3,0,0,40,0,0,0,0,0,"NA",0,7,2006,"WD","Normal",200100,1,1,1,0,0,0,0
"090","RL",7728,"Pave","NA",4,"Lvl",4,"Inside",3,"NAmes","Norm","Norm","Duplex","SLvl",5,6,1962,1962,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",120,3,3,"CBlock",3,3,3,5,1,1106,"GasA",3,"Y",5,1190,1,0,1,0,3,1,3,8,0,0,"Attchd",1,2,540,3,3,3,0,18,0,0,0,0,0,2,"NA",0,5,2006,"WD","Normal",132500,1,1,0,0,1,0,1
"060","RL",13143,"Pave","NA",3,"Lvl",4,"Inside",3,"NoRidge","Norm","Norm","1Fam","2Story",8,5,1993,1993,"Gable","CompShg","HdBoard","ImStucc","BrkFace",504,4,3,"PConc",4,3,1,2,6,1231,"GasA",5,"Y",5,2349,1,0,2,1,4,1,4,8,1,3,"Attchd",2,3,762,3,3,3,32,130,0,0,0,0,0,0,"NA",0,6,2010,"WD","Normal",362500,1,1,1,0,0,0,1
"120","RM",5568,"Pave","NA",3,"HLS",4,"Inside",2,"Crawfor","Norm","Norm","TwnhsE","1Story",8,5,2006,2007,"Hip","CompShg","CemntBd","CmentBd","Stone",473,4,3,"PConc",4,3,4,6,1,1573,"GasA",4,"Y",5,1625,1,1,2,0,2,1,4,8,1,4,"Attchd",3,2,495,3,3,3,123,0,0,0,153,0,0,0,"NA",0,10,2007,"New","Partial",375000,1,1,1,0,0,0,1
"020","RL",9240,"Pave","NA",3,"Lvl",4,"Inside",3,"NAmes","Norm","Norm","1Fam","1Story",6,8,1959,1998,"Hip","CompShg","MetalSd","MetalSd","None",0,4,3,"CBlock",3,3,1,5,1,988,"GasA",3,"Y",5,988,1,0,2,0,3,1,4,8,0,0,"Attchd",1,1,297,3,3,3,156,0,0,0,0,0,0,0,"NA",0,6,2009,"WD","Normal",149500,1,1,0,0,0,0,0
"060","RL",11367,"Pave","NA",4,"Lvl",4,"Corner",3,"CollgCr","Norm","Norm","1Fam","2Story",8,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",210,4,3,"PConc",4,3,2,6,1,1065,"GasA",5,"Y",5,1989,1,0,2,1,3,1,4,8,1,4,"Attchd",3,2,586,3,3,3,199,60,0,0,0,0,0,0,"NA",0,11,2006,"WD","Normal",255000,1,1,1,0,0,0,1
"060","RL",9291,"Pave","NA",3,"Lvl",4,"Corner",3,"SawyerW","RRNe","Norm","1Fam","2Story",6,5,1993,1993,"Gable","CompShg","HdBoard","HdBoard","BrkFace",120,4,3,"PConc",4,3,1,6,1,832,"GasA",5,"Y",5,1710,0,0,2,1,3,1,4,8,0,0,"Attchd",2,2,506,3,3,3,144,70,0,0,0,0,0,0,"NA",0,6,2008,"WD","Normal",187000,1,1,0,0,0,0,1
"030","RL",7223,"Pave","NA",4,"Lvl",4,"Inside",3,"Crawfor","Norm","Norm","1Fam","1Story",5,5,1926,1950,"Hip","CompShg","Stucco","Plywood","None",0,3,3,"PConc",3,3,2,4,1,1290,"GasA",3,"Y",5,1422,0,0,1,0,3,1,3,8,0,0,"Detchd",1,1,352,3,3,3,0,0,64,0,0,0,0,3,"NA",0,4,2007,"WD","Normal",136500,1,1,0,0,1,0,0
